2026-04-01 11:02:24 [info     ] cgu_collector_init             num_keys=7 rpm_per_key=400 total_rpm=2800
2026-04-01 11:04:20 [warning  ] rate_limit_or_auth_retry       codigo=110594000012022NS002190 retry=1 status=401
2026-04-01 11:04:21 [warning  ] rate_limit_or_auth_retry       codigo=110594000012023NS002370 retry=1 status=401
2026-04-01 11:04:21 [warning  ] rate_limit_or_auth_retry       codigo=110594000012023NS003929 retry=1 status=401
2026-04-01 11:04:21 [info     ] progresso_backfill             atualizados=890 erros=1 eta_min=930.1 pct=0.2% processed=1500 rate=13.1/s total=730555 zeros=609
2026-04-01 11:04:21 [warning  ] rate_limit_or_auth_retry       codigo=257001000012020NE805290 retry=1 status=401
2026-04-01 11:04:22 [warning  ] rate_limit_or_auth_retry       codigo=257001000012020NE822554 retry=1 status=401
2026-04-01 11:04:22 [warning  ] rate_limit_or_auth_retry       codigo=257001000012020NE876494 retry=1 status=401
2026-04-01 11:04:23 [warning  ] rate_limit_or_auth_retry       codigo=250107000012020NE800293 retry=1 status=401
2026-04-01 11:04:23 [warning  ] rate_limit_or_auth_retry       codigo=250107000012024NS000651 retry=1 status=401
2026-04-01 11:04:24 [warning  ] rate_limit_or_auth_retry       codigo=530001000012020NE800493 retry=1 status=401
2026-04-01 11:04:24 [warning  ] rate_limit_or_auth_retry       codigo=530001000012021NS006227 retry=1 status=401
2026-04-01 11:04:25 [warning  ] rate_limit_or_auth_retry       codigo=530001000012021NS002076 retry=1 status=401
2026-04-01 11:04:25 [warning  ] rate_limit_or_auth_retry       codigo=257001000012020NE822554 retry=2 status=401
2026-04-01 11:04:25 [warning  ] rate_limit_or_auth_retry       codigo=257001000012020NE876494 retry=2 status=401
2026-04-01 11:04:26 [warning  ] rate_limit_or_auth_retry       codigo=533013532022020NS004025 retry=1 status=401
2026-04-01 11:04:26 [warning  ] rate_limit_or_auth_retry       codigo=533013532022020NS004018 retry=1 status=401
2026-04-01 11:04:27 [warning  ] rate_limit_or_auth_retry       codigo=533013532022021NS002365 retry=1 status=401
2026-04-01 11:04:27 [warning  ] rate_limit_or_auth_retry       codigo=533013532022021OB800908 retry=1 status=401
2026-04-01 11:04:28 [warning  ] rate_limit_or_auth_retry       codigo=533013532022021NS003354 retry=1 status=401
2026-04-01 11:04:28 [warning  ] rate_limit_or_auth_retry       codigo=533013532022022NS000709 retry=1 status=401
2026-04-01 11:04:29 [warning  ] rate_limit_or_auth_retry       codigo=533013532022022OB800288 retry=1 status=401
2026-04-01 11:04:29 [warning  ] rate_limit_or_auth_retry       codigo=533013532022022OB800999 retry=1 status=401
2026-04-01 11:04:30 [warning  ] rate_limit_or_auth_retry       codigo=533013532022023OB800188 retry=1 status=401
2026-04-01 11:04:30 [warning  ] rate_limit_or_auth_retry       codigo=533013532022023NS001706 retry=1 status=401
2026-04-01 11:04:31 [warning  ] rate_limit_or_auth_retry       codigo=533013532022023NS002863 retry=1 status=401
2026-04-01 11:04:31 [warning  ] rate_limit_or_auth_retry       codigo=533013532022024OB001217 retry=1 status=401
2026-04-01 11:04:32 [warning  ] rate_limit_or_auth_retry       codigo=533013532022020NE800376 retry=1 status=401
2026-04-01 11:04:32 [warning  ] rate_limit_or_auth_retry       codigo=533013532022020NE800578 retry=1 status=401
2026-04-01 11:04:32 [warning  ] rate_limit_or_auth_retry       codigo=533013532022020NS004015 retry=1 status=401
